date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score,anomaly_score
2025-03-01,Haryana,Rohtak,124112,0.0,279.0,924.0,1203.0,0.0,3.420843380676094,-0.04523939776556607
2025-03-01,Haryana,Rohtak,124501,0.0,320.0,680.0,1000.0,0.0,2.7882518085437527,-0.025499742361054234
2025-03-01,Haryana,Rohtak,124514,0.0,252.0,676.0,928.0,0.0,2.615746804571603,-0.005572730422639172
2025-03-01,Haryana,Sirsa,125055,0.0,2281.0,3637.0,5918.0,0.0,16.257564780223063,-0.1384359081957166
2025-03-01,Haryana,Sirsa,125060,0.0,408.0,457.0,865.0,0.0,2.32940264172394,-0.013322958096801618
2025-03-01,Haryana,Sirsa,125075,0.0,460.0,453.0,913.0,0.0,2.4402171986064705,-0.018531810018995176
2025-03-01,Haryana,Sirsa,125076,0.0,400.0,476.0,876.0,0.0,2.367311621900825,-0.018531810018995176
2025-03-01,Haryana,Sirsa,125077,0.0,461.0,451.0,912.0,0.0,2.436599568536344,-0.01758186029166231
2025-03-01,Haryana,Sirsa,125102,0.0,766.0,850.0,1616.0,0.0,4.349439421286466,-0.08617588373072582
2025-03-01,Haryana,Sirsa,125103,0.0,446.0,512.0,958.0,0.0,2.5835327289522647,-0.02754326266613294
2025-03-01,Haryana,Sirsa,125104,0.0,1020.0,1284.0,2304.0,0.0,6.246494422858539,-0.12070886117470658
2025-03-01,Haryana,Sirsa,125110,0.0,636.0,783.0,1419.0,0.0,3.8422259122727267,-0.07223489670454464
2025-03-01,Haryana,Sirsa,125201,0.0,670.0,1212.0,1882.0,0.0,5.204915152918095,-0.10145519060437569
2025-03-01,Haryana,Sonipat,131001,0.0,3066.0,2275.0,5341.0,0.0,14.03950232187431,-0.13787967461736617
2025-03-01,Haryana,Sonipat,131101,0.0,866.0,971.0,1837.0,0.0,4.9472459531722555,-0.0938772269643321
2025-03-01,Haryana,Sonipat,131301,0.0,898.0,1841.0,2739.0,0.0,7.623500324670081,-0.1153938596012597
2025-03-01,Haryana,Sonipat,131301,0.0,898.0,1841.0,2739.0,0.0,7.623500324670081,-0.1153938596012597
2025-03-01,Haryana,Sonipat,131402,0.0,382.0,780.0,1162.0,0.0,3.2335649021811124,-0.055612387243941463
2025-03-01,Haryana,Yamuna Nagar,133103,0.0,423.0,704.0,1127.0,0.0,3.1031779485376734,-0.045166937036405064
2025-03-01,Haryana,Yamuna Nagar,133204,0.0,246.0,714.0,960.0,0.0,2.71517472832993,-0.012704034751996773
2025-03-01,Haryana,Yamuna Nagar,133204,0.0,246.0,714.0,960.0,0.0,2.71517472832993,-0.012704034751996773
2025-03-01,Haryana,Yamuna Nagar,135001,0.0,2411.0,3239.0,5650.0,0.0,15.374747648776449,-0.1384359081957166
2025-03-01,Haryana,Yamuna Nagar,135003,0.0,1015.0,1083.0,2098.0,0.0,5.6338374868927525,-0.10893015262396133
2025-03-01,Haryana,Yamuna Nagar,135003,0.0,1015.0,1083.0,2098.0,0.0,5.6338374868927525,-0.10893015262396133
2025-03-01,Haryana,Yamuna Nagar,135101,0.0,478.0,640.0,1118.0,0.0,3.0417167021241056,-0.04545569099936608
2025-03-01,Haryana,Yamuna Nagar,135101,0.0,478.0,640.0,1118.0,0.0,3.0417167021241056,-0.04545569099936608
2025-03-01,Haryana,Yamuna Nagar,135102,0.0,580.0,614.0,1194.0,0.0,3.2048161855130153,-0.0484227851729081
2025-03-01,Haryana,Yamuna Nagar,135102,0.0,580.0,614.0,1194.0,0.0,3.2048161855130153,-0.0484227851729081
2025-03-01,Haryana,Yamuna Nagar,135103,0.0,515.0,465.0,980.0,0.0,2.6059437557950256,-0.021866775240054426
2025-03-01,Haryana,Yamuna Nagar,135133,0.0,477.0,1107.0,1584.0,0.0,4.435364972654587,-0.08940518830555533
2025-03-01,Himachal Pradesh,Chamba,176314,0.0,526.0,499.0,1025.0,0.0,2.733551364519935,-0.03140485061396525
2025-03-01,Himachal Pradesh,Chamba,176316,0.0,578.0,818.0,1396.0,0.0,3.8099140867114856,-0.06975670842691173
2025-03-01,Himachal Pradesh,Kangra,176001,0.0,302.0,638.0,940.0,0.0,2.620202719793325,-0.017287904854687897
2025-03-01,Himachal Pradesh,Shimla,171210,0.0,211.0,850.0,1061.0,0.0,3.0390864523335686,-0.03135439855442934
2025-03-01,Himachal Pradesh,Sirmaur,173001,0.0,579.0,914.0,1493.0,0.0,4.099249150759886,-0.07744497118094584
2025-03-01,Himachal Pradesh,Sirmaur,173022,0.0,370.0,614.0,984.0,0.0,2.7090069540173247,-0.03370703386875529
2025-03-01,Himachal Pradesh,Sirmaur,173025,0.0,800.0,936.0,1736.0,0.0,4.686794232516993,-0.08930861823763603
2025-03-01,Himachal Pradesh,Sirmaur,173027,0.0,509.0,813.0,1322.0,0.0,3.632058773193589,-0.06619546774692053
2025-03-01,Himachal Pradesh,Sirmaur,173027,0.0,509.0,813.0,1322.0,0.0,3.632058773193589,-0.06619546774692053
2025-03-01,Himachal Pradesh,Sirmaur,173029,0.0,537.0,493.0,1030.0,0.0,2.7415864450332004,-0.03140485061396525
2025-03-01,Himachal Pradesh,Solan,174101,0.0,890.0,962.0,1852.0,0.0,4.977006046495572,-0.09545765228988279
2025-03-01,Jammu and Kashmir,Anantnag,192101,0.0,936.0,710.0,1646.0,0.0,4.33230495042318,-0.07529876582369743
2025-03-01,Jammu and Kashmir,Anantnag,192124,0.0,692.0,678.0,1370.0,0.0,3.6605638207826807,-0.05943546433853919
2025-03-01,Jammu and Kashmir,Anantnag,192124,0.0,692.0,678.0,1370.0,0.0,3.6605638207826807,-0.05943546433853919
2025-03-01,Jammu and Kashmir,Anantnag,192201,0.0,745.0,872.0,1617.0,0.0,4.365623388653302,-0.08669712339485824
2025-03-01,Jammu and Kashmir,Anantnag,192201,0.0,745.0,872.0,1617.0,0.0,4.365623388653302,-0.08669712339485824
2025-03-01,Jammu and Kashmir,Anantnag,192202,0.0,775.0,910.0,1685.0,0.0,4.550047180668034,-0.08721871584194485
2025-03-01,Jammu and Kashmir,Anantnag,192202,0.0,775.0,910.0,1685.0,0.0,4.550047180668034,-0.08721871584194485
2025-03-01,Jammu and Kashmir,Anantnag,192211,0.0,474.0,337.0,811.0,0.0,2.126510815559084,-0.0005134223800559168
2025-03-01,Jammu and Kashmir,Anantnag,192211,0.0,474.0,337.0,811.0,0.0,2.126510815559084,-0.0005134223800559168
2025-03-01,Jammu and Kashmir,Badgam,191111,0.0,2184.0,917.0,3101.0,0.0,7.897616216807113,-0.11159873770253503
2025-03-01,Jammu and Kashmir,Badgam,191113,0.0,585.0,367.0,952.0,0.0,2.4782608055083966,-0.01797960041017388
2025-03-01,Jammu and Kashmir,Badgam,193411,0.0,910.0,524.0,1434.0,0.0,3.7149067893871903,-0.05244889939417652
2025-03-01,Jammu and Kashmir,Bandipore,193501,0.0,709.0,1036.0,1745.0,0.0,4.770874886064636,-0.09493048737648457
2025-03-01,Jammu and Kashmir,Bandipore,193502,0.0,1271.0,1126.0,2397.0,0.0,6.366793017876921,-0.12082177928088256
2025-03-01,Jammu and Kashmir,Baramula,193101,0.0,1002.0,906.0,1908.0,0.0,5.074036097130306,-0.09350542935127093
2025-03-01,Jammu and Kashmir,Baramula,193121,0.0,854.0,1147.0,2001.0,0.0,5.445033121218018,-0.10571792560697324
2025-03-01,Jammu and Kashmir,Baramula,193122,0.0,603.0,630.0,1233.0,0.0,3.3069481126281537,-0.048918472964155746
2025-03-01,Jammu and Kashmir,Baramula,193122,0.0,603.0,630.0,1233.0,0.0,3.3069481126281537,-0.048918472964155746
2025-03-01,Jammu and Kashmir,Baramula,193123,0.0,476.0,495.0,971.0,0.0,2.603544294675987,-0.030437493220877188
2025-03-01,Jammu and Kashmir,Baramula,193123,0.0,476.0,495.0,971.0,0.0,2.603544294675987,-0.030437493220877188
2025-03-01,Jammu and Kashmir,Baramula,193202,0.0,339.0,580.0,919.0,0.0,2.5341794184833026,-0.019664195444809462
2025-03-01,Jammu and Kashmir,Baramula,193202,0.0,339.0,580.0,919.0,0.0,2.5341794184833026,-0.019664195444809462
2025-03-01,Jammu and Kashmir,Baramula,193301,0.0,385.0,730.0,1115.0,0.0,3.0911822309379255,-0.04813285662555833
2025-03-01,Jammu and Kashmir,Baramula,193402,0.0,339.0,510.0,849.0,0.0,2.324927494112926,-0.00891722616116708
2025-03-01,Jammu and Kashmir,Budgam,191111,0.0,1672.0,988.0,2660.0,0.0,6.901027328069476,-0.11467635502100126
2025-03-01,Jammu and Kashmir,Budgam,191111,0.0,1672.0,988.0,2660.0,0.0,6.901027328069476,-0.11467635502100126
2025-03-01,Jammu and Kashmir,Budgam,191113,0.0,724.0,466.0,1190.0,0.0,3.102381304155552,-0.04501303371226428
2025-03-01,Jammu and Kashmir,Budgam,193411,0.0,862.0,450.0,1312.0,0.0,3.3803697878537777,-0.04600012767829842
2025-03-01,Jammu and Kashmir,Doda,182202,0.0,417.0,912.0,1329.0,0.0,3.7107891171954845,-0.06518106448071503
2025-03-01,Jammu and Kashmir,Doda,182203,0.0,607.0,1363.0,1970.0,0.0,5.507558677468341,-0.10039310711331617
2025-03-01,Jammu and Kashmir,Doda,182203,0.0,607.0,1363.0,1970.0,0.0,5.507558677468341,-0.10039310711331617
2025-03-01,Jammu and Kashmir,Ganderbal,191201,0.0,564.0,461.0,1025.0,0.0,2.709675323656189,-0.030515279896282
2025-03-01,Jammu and Kashmir,Ganderbal,191202,0.0,481.0,697.0,1178.0,0.0,3.219190543847064,-0.052106191827264725
2025-03-01,Jammu and Kashmir,Jammu,180001,0.0,531.0,486.0,1017.0,0.0,2.706495274553429,-0.026658493911945857
2025-03-01,Jammu and Kashmir,Jammu,180003,0.0,299.0,524.0,823.0,0.0,2.272338025368774,-0.00022022166761714868
2025-03-01,Jammu and Kashmir,Jammu,181101,0.0,371.0,552.0,923.0,0.0,2.526030531629733,-0.026100547374064087
2025-03-01,Jammu and Kashmir,Jammu,181131,0.0,450.0,420.0,870.0,0.0,2.3179598994273083,-0.01190907732167712
2025-03-01,Jammu and Kashmir,Jammu,181132,0.0,540.0,626.0,1166.0,0.0,3.146248090358282,-0.04594937061602522
2025-03-01,Jammu and Kashmir,Jammu,181201,0.0,745.0,900.0,1645.0,0.0,4.449324158401452,-0.08721871584194485
2025-03-01,Jammu and Kashmir,Jammu,181201,0.0,745.0,900.0,1645.0,0.0,4.449324158401452,-0.08721871584194485
2025-03-01,Jammu and Kashmir,Jammu,181206,0.0,631.0,759.0,1390.0,0.0,3.758677413643462,-0.07070156016926232
2025-03-01,Jammu and Kashmir,Jammu,181221,0.0,385.0,541.0,926.0,0.0,2.5262020351379104,-0.02514036276484033
2025-03-01,Jammu and Kashmir,Kathua,184101,0.0,510.0,364.0,874.0,0.0,2.2922181403583477,-0.005489726698617026
2025-03-01,Jammu and Kashmir,Kathua,184143,0.0,458.0,329.0,787.0,0.0,2.064820368469465,-5.047370694533093e-05
2025-03-01,Jammu and Kashmir,Kathua,184144,0.0,428.0,403.0,831.0,0.0,2.2151996554473348,-0.0001625605438925204
2025-03-01,Jammu and Kashmir,Kathua,184201,0.0,400.0,433.0,833.0,0.0,2.2387711540733086,-0.005348780359744731
2025-03-01,Jammu and Kashmir,Kathua,184204,0.0,428.0,474.0,902.0,0.0,2.427440893023002,-0.017107367252861327
2025-03-01,Jammu and Kashmir,Kulgam,192231,0.0,1438.0,2897.0,4335.0,0.0,12.055153093303527,-0.133996559288304
2025-03-01,Jammu and Kashmir,Kulgam,192231,0.0,1438.0,2897.0,4335.0,0.0,12.055153093303527,-0.133996559288304
2025-03-01,Jammu and Kashmir,Kupwara,193221,0.0,868.0,734.0,1602.0,0.0,4.24350071619918,-0.07632686935376076
2025-03-01,Jammu and Kashmir,Kupwara,193222,0.0,1223.0,1204.0,2427.0,0.0,6.486631623547753,-0.12245695109481403
2025-03-01,Jammu and Kashmir,Kupwara,193222,0.0,1223.0,1204.0,2427.0,0.0,6.486631623547753,-0.12245695109481403
2025-03-01,Jammu and Kashmir,Kupwara,193223,0.0,843.0,1008.0,1851.0,0.0,5.003547625937546,-0.09440367901501989
2025-03-01,Jammu and Kashmir,Kupwara,193223,0.0,843.0,1008.0,1851.0,0.0,5.003547625937546,-0.09440367901501989
2025-03-01,Jammu and Kashmir,Kupwara,193224,0.0,1914.0,1207.0,3121.0,0.0,8.127048034418497,-0.12793155668553013
2025-03-01,Jammu and Kashmir,Kupwara,193302,0.0,506.0,832.0,1338.0,0.0,3.6817727350727525,-0.06771964871214387
2025-03-01,Jammu and Kashmir,Pulwama,192123,0.0,494.0,508.0,1002.0,0.0,2.684903300472973,-0.030437493220877188
2025-03-01,Jammu and Kashmir,Pulwama,192123,0.0,494.0,508.0,1002.0,0.0,2.684903300472973,-0.030437493220877188
2025-03-01,Jammu and Kashmir,Pulwama,192301,0.0,1695.0,943.0,2638.0,0.0,6.820811149661857,-0.1099855830919988
2025-03-01,Jammu and Kashmir,Punch,185101,0.0,1361.0,1734.0,3095.0,0.0,8.396785117334911,-0.13178587940167108
2025-03-01,Jammu and Kashmir,Punch,185101,0.0,1361.0,1734.0,3095.0,0.0,8.396785117334911,-0.13178587940167108
2025-03-01,Jammu and Kashmir,Punch,185102,0.0,648.0,1185.0,1833.0,0.0,5.072261776885211,-0.10145519060437569
2025-03-01,Jammu and Kashmir,Punch,185111,0.0,1232.0,1906.0,3138.0,0.0,8.606378460726196,-0.12903092967670293
2025-03-01,Jammu and Kashmir,Punch,185111,0.0,1232.0,1906.0,3138.0,0.0,8.606378460726196,-0.12903092967670293
2025-03-01,Jammu and Kashmir,Rajouri,185132,0.0,988.0,1299.0,2287.0,0.0,6.215782238043323,-0.11377300962061643
2025-03-01,Jammu and Kashmir,Rajouri,185135,0.0,338.0,580.0,918.0,0.0,2.531818422142847,-0.019664195444809462
2025-03-01,Jammu and Kashmir,Rajouri,185135,0.0,338.0,580.0,918.0,0.0,2.531818422142847,-0.019664195444809462
2025-03-01,Jammu and Kashmir,Rajouri,185151,0.0,577.0,902.0,1479.0,0.0,4.058655399615481,-0.07744497118094584
2025-03-01,Jammu and Kashmir,Rajouri,185202,0.0,327.0,563.0,890.0,0.0,2.4550291379078852,-0.015038392052609484
2025-03-01,Jammu and Kashmir,Rajouri,185212,0.0,480.0,1593.0,2073.0,0.0,5.895254179447421,-0.09676546790157192
2025-03-01,Jammu and Kashmir,Rajouri,185212,0.0,480.0,1593.0,2073.0,0.0,5.895254179447421,-0.09676546790157192
2025-03-01,Jammu and Kashmir,Rajouri,185233,0.0,354.0,470.0,824.0,0.0,2.2407699110081176,-0.005718533341901533
2025-03-01,Jammu and Kashmir,Ramban,182144,0.0,652.0,638.0,1290.0,0.0,3.44655143895281,-0.05581917834944217
2025-03-01,Jammu and Kashmir,Ramban,182145,0.0,367.0,635.0,1002.0,0.0,2.7646995423070706,-0.030799557459340154
2025-03-01,Jammu and Kashmir,Ramban,182146,0.0,372.0,742.0,1114.0,0.0,3.0963610369754946,-0.04664839180604419
2025-03-01,Jammu and Kashmir,Reasi,182313,0.0,609.0,1003.0,1612.0,0.0,4.4361279162444625,-0.08706566515622949
2025-03-01,Jammu and Kashmir,Reasi,182315,0.0,852.0,1547.0,2399.0,0.0,6.636036410653541,-0.10946679272431104
2025-03-01,Jammu and Kashmir,Reasi,182315,0.0,852.0,1547.0,2399.0,0.0,6.636036410653541,-0.10946679272431104
2025-03-01,Jammu and Kashmir,Samba,184121,0.0,392.0,433.0,825.0,0.0,2.2198831833496633,-0.004416657483205633
2025-03-01,Jammu and Kashmir,Shupiyan,192303,0.0,1908.0,1862.0,3770.0,0.0,10.070882205841423,-0.1345501647149775
2025-03-01,Jammu and Kashmir,Srinagar,190001,0.0,392.0,498.0,890.0,0.0,2.4141885416935835,-0.021789930148647496
2025-03-01,Jammu and Kashmir,Srinagar,190002,0.0,780.0,749.0,1529.0,0.0,4.080572736318447,-0.07375921667984531
2025-03-01,Jammu and Kashmir,Srinagar,190003,0.0,359.0,538.0,897.0,0.0,2.45584819067019,-0.016458631032930437
2025-03-01,Jammu and Kashmir,Srinagar,190003,0.0,359.0,538.0,897.0,0.0,2.45584819067019,-0.016458631032930437
2025-03-01,Jammu and Kashmir,Srinagar,190006,0.0,499.0,675.0,1174.0,0.0,3.1959235874588625,-0.047040298366515576
2025-03-01,Jammu and Kashmir,Srinagar,190011,0.0,324.0,555.0,879.0,0.0,2.4240316432441897,-0.015038392052609484
2025-03-01,Jammu and Kashmir,Srinagar,190011,0.0,324.0,555.0,879.0,0.0,2.4240316432441897,-0.015038392052609484
2025-03-01,Jammu and Kashmir,Srinagar,190015,0.0,458.0,604.0,1062.0,0.0,2.886881499924513,-0.04151825565539102
2025-03-01,Jammu and Kashmir,Srinagar,190015,0.0,458.0,604.0,1062.0,0.0,2.886881499924513,-0.04151825565539102
2025-03-01,Jammu and Kashmir,Srinagar,190017,0.0,525.0,386.0,911.0,0.0,2.393397975981587,-0.014190482879953059
2025-03-01,Jammu and Kashmir,Srinagar,191101,0.0,342.0,533.0,875.0,0.0,2.400764686855988,-0.013621032891405038
2025-03-01,Jammu and Kashmir,Udhampur,182101,0.0,534.0,608.0,1142.0,0.0,3.078274474620309,-0.04545569099936608
2025-03-01,Jammu and Kashmir,Udhampur,182101,0.0,534.0,608.0,1142.0,0.0,3.078274474620309,-0.04545569099936608
2025-03-01,Jammu and Kashmir,Udhampur,182122,0.0,568.0,2052.0,2620.0,0.0,7.475116618636128,-0.10366272181426295
2025-03-01,Jammu and Kashmir,Udhampur,182122,0.0,568.0,2052.0,2620.0,0.0,7.475116618636128,-0.10366272181426295
2025-03-01,Jammu and Kashmir,Udhampur,182124,0.0,313.0,563.0,876.0,0.0,2.4219751891415062,-0.015038392052609484
2025-03-01,Jammu and Kashmir,Udhampur,182124,0.0,313.0,563.0,876.0,0.0,2.4219751891415062,-0.015038392052609484
2025-03-01,Jammu and Kashmir,Udhampur,182125,0.0,509.0,1155.0,1664.0,0.0,4.654403889403139,-0.0920258598599697
2025-03-01,Jammu and Kashmir,Udhampur,182128,0.0,223.0,811.0,1034.0,0.0,2.950835193412684,-0.025090352516702774
2025-03-01,Jammu and Kashmir,Udhampur,182141,0.0,402.0,556.0,958.0,0.0,2.6111786710050233,-0.03188902040755903
2025-03-01,Jammu and Kashmir,Udhampur,182141,0.0,402.0,556.0,958.0,0.0,2.6111786710050233,-0.03188902040755903
2025-03-01,Jharkhand,Bokaro,825315,0.0,740.0,246.0,986.0,0.0,2.4825083404388044,-0.016294963723908595
2025-03-01,Jharkhand,Bokaro,825315,0.0,740.0,246.0,986.0,0.0,2.4825083404388044,-0.016294963723908595
2025-03-01,Jharkhand,Bokaro,827009,0.0,1068.0,422.0,1490.0,0.0,3.783034264239496,-0.05544560166823387
2025-03-01,Jharkhand,Bokaro,827010,0.0,2326.0,1006.0,3332.0,0.0,8.498926572422725,-0.1184677508242099
2025-03-01,Jharkhand,Bokaro,827302,0.0,2112.0,706.0,2818.0,0.0,7.096879393977887,-0.09139298775345095
2025-03-01,Jharkhand,Bokaro,828134,0.0,5471.0,1224.0,6695.0,0.0,16.575930341909274,-0.13289047148722255
2025-03-01,Jharkhand,Bokaro,828134,0.0,5471.0,1224.0,6695.0,0.0,16.575930341909274,-0.13289047148722255
2025-03-01,Jharkhand,Bokaro,828403,0.0,1509.0,204.0,1713.0,0.0,4.172563371626992,-0.0379027694981634
2025-03-01,Jharkhand,Bokaro,829107,0.0,1220.0,325.0,1545.0,0.0,3.851942327075523,-0.04656010817813738
2025-03-01,Jharkhand,Bokaro,829111,0.0,1233.0,440.0,1673.0,0.0,4.2264062981099215,-0.059961782827292476
2025-03-01,Jharkhand,Bokaro,829111,0.0,1233.0,440.0,1673.0,0.0,4.2264062981099215,-0.059961782827292476
2025-03-01,Jharkhand,Bokaro,829112,0.0,1254.0,400.0,1654.0,0.0,4.1564146930478465,-0.05236920593697836
2025-03-01,Jharkhand,Bokaro,829301,0.0,1725.0,839.0,2564.0,0.0,6.580752466525255,-0.10623426473865516
2025-03-01,Jharkhand,Chatra,825103,0.0,1920.0,1808.0,3728.0,0.0,9.93779124884117,-0.1345501647149775
2025-03-01,Jharkhand,Chatra,825321,0.0,1946.0,1383.0,3329.0,0.0,8.72871904144431,-0.13068278100905717
2025-03-01,Jharkhand,Chatra,825401,0.0,4534.0,3685.0,8219.0,0.0,21.720376569123665,-0.1401068687543502
2025-03-01,Jharkhand,Chatra,825404,0.0,2165.0,1259.0,3424.0,0.0,8.875102402548006,-0.1301317913162896
2025-03-01,Jharkhand,Chatra,825404,0.0,2165.0,1259.0,3424.0,0.0,8.875102402548006,-0.1301317913162896
2025-03-01,Jharkhand,Chatra,825408,0.0,3391.0,2509.0,5900.0,0.0,15.506325422560515,-0.13787967461736617
2025-03-01,Jharkhand,Deoghar,814112,0.0,1462.0,708.0,2170.0,0.0,5.568210399092281,-0.0887744535447833
2025-03-01,Jharkhand,Deoghar,814112,0.0,1462.0,708.0,2170.0,0.0,5.568210399092281,-0.0887744535447833
2025-03-01,Jharkhand,Deoghar,814113,0.0,792.0,420.0,1212.0,0.0,3.125420647863148,-0.04107798786256078
2025-03-01,Jharkhand,Deoghar,814114,0.0,694.0,299.0,993.0,0.0,2.5323361086582707,-0.014478435044589233
2025-03-01,Jharkhand,Deoghar,814114,0.0,694.0,299.0,993.0,0.0,2.5323361086582707,-0.014478435044589233
2025-03-01,Jharkhand,Deoghar,814120,0.0,807.0,302.0,1109.0,0.0,2.808096634745635,-0.029945966639765453
2025-03-01,Jharkhand,Deoghar,814142,0.0,1121.0,507.0,1628.0,0.0,4.162258692733388,-0.06248268068698981
2025-03-01,Jharkhand,Deoghar,814142,0.0,1121.0,507.0,1628.0,0.0,4.162258692733388,-0.06248268068698981
2025-03-01,Jharkhand,Deoghar,814146,0.0,1727.0,778.0,2505.0,0.0,6.40312635368341,-0.10037511463652382
2025-03-01,Jharkhand,Deoghar,814149,0.0,1430.0,516.0,1946.0,0.0,4.918710380781811,-0.06805876622403428
2025-03-01,Jharkhand,Deoghar,814150,0.0,2454.0,1203.0,3657.0,0.0,9.390028805443396,-0.12958117428952332
2025-03-01,Jharkhand,Deoghar,814152,0.0,1759.0,805.0,2564.0,0.0,6.559389693120851,-0.10143717376417605
2025-03-01,Jharkhand,Deoghar,814152,0.0,1759.0,805.0,2564.0,0.0,6.559389693120851,-0.10143717376417605
2025-03-01,Jharkhand,Deoghar,814157,0.0,1232.0,351.0,1583.0,0.0,3.9579964264985583,-0.05037913918888359
2025-03-01,Jharkhand,Deoghar,815353,0.0,7461.0,3840.0,11301.0,0.0,29.09435640445754,-0.14178122440456797
2025-03-01,Jharkhand,Dhanbad,826001,0.0,2006.0,1790.0,3796.0,0.0,10.08702929642512,-0.1345501647149775
2025-03-01,Jharkhand,Dhanbad,826004,0.0,1285.0,1054.0,2339.0,0.0,6.184616415862342,-0.1162990404371671
2025-03-01,Jharkhand,Dhanbad,828101,0.0,898.0,264.0,1162.0,0.0,2.90935339992604,-0.027534952288387538
2025-03-01,Jharkhand,Dhanbad,828101,0.0,898.0,264.0,1162.0,0.0,2.90935339992604,-0.027534952288387538
2025-03-01,Jharkhand,Dhanbad,828104,0.0,787.0,382.0,1169.0,0.0,3.000021764359808,-0.03610997335683641
2025-03-01,Jharkhand,Dhanbad,828104,0.0,787.0,382.0,1169.0,0.0,3.000021764359808,-0.03610997335683641
2025-03-01,Jharkhand,Dhanbad,828106,0.0,503.0,359.0,862.0,0.0,2.2607445999487026,-0.005023412264847038
2025-03-01,Jharkhand,Dhanbad,828106,0.0,503.0,359.0,862.0,0.0,2.2607445999487026,-0.005023412264847038
2025-03-01,Jharkhand,Dhanbad,828109,0.0,5856.0,4515.0,10371.0,0.0,27.322743691597662,-0.14178122440456797
2025-03-01,Jharkhand,Dhanbad,828111,0.0,1497.0,1372.0,2869.0,0.0,7.63574923932151,-0.12793155668553013
2025-03-01,Jharkhand,Dhanbad,828113,0.0,2769.0,1542.0,4311.0,0.0,11.14711982928061,-0.1345501647149775
2025-03-01,Jharkhand,Dhanbad,828113,0.0,2769.0,1542.0,4311.0,0.0,11.14711982928061,-0.1345501647149775
2025-03-01,Jharkhand,Dhanbad,828114,0.0,655.0,342.0,997.0,0.0,2.5687977192080167,-0.02003241923254584
2025-03-01,Jharkhand,Dhanbad,828116,0.0,1868.0,828.0,2696.0,0.0,6.885492497952214,-0.10303295954310432
2025-03-01,Jharkhand,Dhanbad,828116,0.0,1868.0,828.0,2696.0,0.0,6.885492497952214,-0.10303295954310432
2025-03-01,Jharkhand,Dhanbad,828121,0.0,915.0,346.0,1261.0,0.0,3.1946140205476556,-0.03659732764926149
2025-03-01,Jharkhand,Dhanbad,828125,0.0,686.0,367.0,1053.0,0.0,2.7167214358944194,-0.02506854536402703
2025-03-01,Jharkhand,Dhanbad,828130,0.0,512.0,529.0,1041.0,0.0,2.790176811912288,-0.034314789216046804
2025-03-01,Jharkhand,Dhanbad,828130,0.0,512.0,529.0,1041.0,0.0,2.790176811912288,-0.034314789216046804
2025-03-01,Jharkhand,Dhanbad,828201,0.0,3409.0,1654.0,5063.0,0.0,12.992960566164841,-0.13787967461736617
2025-03-01,Jharkhand,Dhanbad,828203,0.0,1235.0,312.0,1547.0,0.0,3.8484962005135737,-0.04656010817813738
2025-03-01,Jharkhand,Dhanbad,828204,0.0,1528.0,300.0,1828.0,0.0,4.504396369803593,-0.04938612367167028
2025-03-01,Jharkhand,Dhanbad,828205,0.0,3911.0,1564.0,5475.0,0.0,13.909142540597392,-0.1345501647149775
2025-03-01,Jharkhand,Dhanbad,828205,0.0,3911.0,1564.0,5475.0,0.0,13.909142540597392,-0.1345501647149775
2025-03-01,Jharkhand,Dhanbad,828301,0.0,701.0,541.0,1242.0,0.0,3.2722768787219034,-0.04600012767829842
2025-03-01,Jharkhand,Dhanbad,828305,0.0,757.0,325.0,1082.0,0.0,2.7588010214445466,-0.02583502244552749
2025-03-01,Jharkhand,Dhanbad,828306,0.0,1093.0,354.0,1447.0,0.0,3.638785874791094,-0.04988246346510594
2025-03-01,Jharkhand,Dhanbad,828401,0.0,840.0,299.0,1139.0,0.0,2.8770415743647995,-0.028980582033480196
2025-03-01,Jharkhand,Dhanbad,828402,0.0,1818.0,710.0,2528.0,0.0,6.414703722705083,-0.08929745196059724
