date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score
2025-04-01,Rajasthan,Jaipur,302001,180.0,688.0,751.0,1619.0,0.1250868658790827,6.593173242912781
2025-04-01,Rajasthan,Jaipur,302002,457.0,0.0,1365.0,1822.0,0.3347985347985348,10.995923244011738
2025-04-01,Rajasthan,Jaipur,302003,430.0,0.0,1226.0,1656.0,0.35073409461663946,10.171833676950426
2025-04-01,Rajasthan,Jaipur,302004,294.0,0.0,798.0,1092.0,0.3684210526315789,6.834400058881554
2025-04-01,Rajasthan,Jaipur,302012,1000.0,4873.0,3194.0,9067.0,0.12396181975951406,36.18541011977174
2025-04-01,Rajasthan,Jaipur,302012,1000.0,4873.0,3194.0,9067.0,0.12396181975951406,36.18541011977174
2025-04-01,Rajasthan,Jaipur,302016,372.0,0.0,1247.0,1619.0,0.2983159582999198,9.35692955690971
2025-04-01,Rajasthan,Jaipur,302017,258.0,0.0,1007.0,1265.0,0.25620655412115195,6.914399810086255
2025-04-01,Rajasthan,Jaipur,302020,251.0,1631.0,944.0,2826.0,0.09747572815533981,10.470931249410897
2025-04-01,Rajasthan,Jaipur,303012,192.0,0.0,671.0,863.0,0.28614008941877794,4.9112516071563705
2025-04-01,Rajasthan,Jalor,307029,171.0,0.0,856.0,1027.0,0.19976635514018692,5.146493970059559
2025-04-01,Rajasthan,Jalor,343001,263.0,0.0,782.0,1045.0,0.33631713554987214,6.31746638177092
2025-04-01,Rajasthan,Jalor,343029,332.0,0.0,779.0,1111.0,0.42618741976893454,7.352634633832221
2025-04-01,Rajasthan,Jalor,343030,161.0,0.0,500.0,661.0,0.322,3.9309743832256174
2025-04-01,Rajasthan,Jalor,343032,221.0,0.0,449.0,670.0,0.4922048997772829,4.686463924257664
2025-04-01,Rajasthan,Jalor,343040,197.0,0.0,957.0,1154.0,0.2058516196447231,5.841857226744779
2025-04-01,Rajasthan,Jalor,343041,542.0,0.0,1765.0,2307.0,0.30708215297450425,13.477903255005852
2025-04-01,Rajasthan,Jalor,343049,95.0,0.0,195.0,290.0,0.48717948717948717,2.0204948896597563
2025-04-01,Rajasthan,Jhalawar,326038,173.0,664.0,479.0,1316.0,0.15135608048993876,5.617489278877449
2025-04-01,Rajasthan,Jodhpur,342001,992.0,3223.0,3304.0,7519.0,0.15198406618660948,32.49753134200165
2025-04-01,Rajasthan,Jodhpur,342301,323.0,0.0,1123.0,1446.0,0.28762243989314334,8.24476669927707
2025-04-01,Rajasthan,Jodhpur,342302,190.0,0.0,535.0,725.0,0.35514018691588783,4.47444019408672
2025-04-01,Rajasthan,Jodhpur,342303,211.0,0.0,771.0,982.0,0.27367055771725035,5.497698690611078
2025-04-01,Rajasthan,Jodhpur,342306,322.0,0.0,1150.0,1472.0,0.28,8.310345747244899
2025-04-01,Rajasthan,Jodhpur,342311,238.0,0.0,785.0,1023.0,0.30318471337579617,5.948124107011004
2025-04-01,Rajasthan,Karauli,322230,465.0,0.0,1081.0,1546.0,0.4301572617946346,10.268017562309323
2025-04-01,Rajasthan,Kota,325004,68.0,0.0,236.0,304.0,0.288135593220339,1.7344816995508396
2025-04-01,Rajasthan,Nagaur,341001,691.0,2577.0,2511.0,5779.0,0.13580974842767296,24.046947353186965
2025-04-01,Rajasthan,Nagaur,341025,182.0,0.0,712.0,894.0,0.2556179775280899,4.882489362822989
2025-04-01,Rajasthan,Pali,306421,187.0,0.0,1450.0,1637.0,0.1289655172413793,7.164264551202967
2025-04-01,Rajasthan,Sikar,332311,155.0,0.0,627.0,782.0,0.24720893141945774,4.2198227088473965
2025-04-01,Rajasthan,Sikar,332709,180.0,0.0,677.0,857.0,0.2658788774002954,4.747598583487739
2025-04-01,Rajasthan,Sirohi,307024,152.0,0.0,263.0,415.0,0.5779467680608364,3.086315476396347
2025-04-01,Rajasthan,Sirohi,307026,474.0,1276.0,2593.0,4343.0,0.12251227707417937,17.936682136306164
2025-04-01,Rajasthan,Sirohi,307026,474.0,1276.0,2593.0,4343.0,0.12251227707417937,17.936682136306164
2025-04-01,Rajasthan,Udaipur,307025,132.0,0.0,440.0,572.0,0.3,3.3127757422322386
2025-04-01,Sikkim,West Sikkim,737121,127.0,0.0,228.0,355.0,0.5570175438596491,2.603379299835371
2025-04-01,Tamil Nadu,Kancheepuram,600045,114.0,555.0,464.0,1133.0,0.11187438665358194,4.422488873761556
2025-04-01,Tamil Nadu,Kancheepuram,600100,214.0,0.0,714.0,928.0,0.29971988795518206,5.372705063634581
2025-04-01,Tamil Nadu,Madurai,625017,115.0,0.0,601.0,716.0,0.1913477537437604,3.5368042225085676
2025-04-01,Telangana,Hyderabad,500013,114.0,0.0,1079.0,1193.0,0.1056533827618165,4.950563526062673
2025-04-01,Telangana,Hyderabad,500059,192.0,1117.0,796.0,2105.0,0.1003659174072138,7.922148670106743
2025-04-01,Telangana,Hyderabad,500059,192.0,1117.0,796.0,2105.0,0.1003659174072138,7.922148670106743
2025-04-01,Telangana,K.v. Rangareddy,500005,158.0,0.0,593.0,751.0,0.26644182124789206,4.163583285592594
2025-04-01,Telangana,Medchal-malkajgiri,500072,116.0,0.0,363.0,479.0,0.31955922865013775,2.8404800882243206
2025-04-01,Tripura,West Tripura,799035,111.0,0.0,666.0,777.0,0.16666666666666666,3.670579946552362
2025-04-01,Tripura,West Tripura,799045,125.0,0.0,829.0,954.0,0.15078407720144751,4.36969171906525
2025-04-01,Uttar Pradesh,Agra,282001,1219.0,0.0,4911.0,6130.0,0.248218285481572,33.12692320414794
2025-04-01,Uttar Pradesh,Agra,283201,218.0,0.0,1274.0,1492.0,0.17111459968602827,7.107250092897714
2025-04-01,Uttar Pradesh,Aligarh,202001,1767.0,10374.0,7980.0,20121.0,0.09627329192546584,75.08666136619071
2025-04-01,Uttar Pradesh,Aligarh,202001,1767.0,10374.0,7980.0,20121.0,0.09627329192546584,75.08666136619071
2025-04-01,Uttar Pradesh,Ambedkar Nagar,224122,312.0,0.0,830.0,1142.0,0.3759036144578313,7.202441435801436
2025-04-01,Uttar Pradesh,Amroha,244221,580.0,0.0,2968.0,3548.0,0.1954177897574124,17.649078566822222
2025-04-01,Uttar Pradesh,Azamgarh,276121,313.0,0.0,474.0,787.0,0.6603375527426161,6.153378343292841
2025-04-01,Uttar Pradesh,Azamgarh,276305,276.0,0.0,899.0,1175.0,0.30700778642936594,6.863937338265385
2025-04-01,Uttar Pradesh,Baghpat,250611,553.0,2727.0,1422.0,4702.0,0.13328512894673417,19.057462340338972
2025-04-01,Uttar Pradesh,Baghpat,250611,553.0,2727.0,1422.0,4702.0,0.13328512894673417,19.057462340338972
2025-04-01,Uttar Pradesh,Bahraich,271801,374.0,0.0,1976.0,2350.0,0.18927125506072875,11.566403700716974
2025-04-01,Uttar Pradesh,Bahraich,271824,137.0,0.0,915.0,1052.0,0.14972677595628414,4.808361557620661
2025-04-01,Uttar Pradesh,Bahraich,271830,449.0,0.0,1691.0,2140.0,0.26552335895919577,11.849380080336381
2025-04-01,Uttar Pradesh,Bahraich,271851,289.0,0.0,1336.0,1625.0,0.21631736526946108,8.366988520453
2025-04-01,Uttar Pradesh,Bahraich,271855,839.0,0.0,3728.0,4567.0,0.22505364806866954,23.84025042377661
2025-04-01,Uttar Pradesh,Bahraich,271865,670.0,0.0,3856.0,4526.0,0.1737551867219917,21.66550546487354
2025-04-01,Uttar Pradesh,Bahraich,271870,99.0,0.0,746.0,845.0,0.13270777479892762,3.7281361000752704
2025-04-01,Uttar Pradesh,Bahraich,271872,72.0,0.0,480.0,552.0,0.15,2.5244037559419903
2025-04-01,Uttar Pradesh,Bahraich,271881,331.0,0.0,987.0,1318.0,0.3353596757852077,7.959279371957736
2025-04-01,Uttar Pradesh,Bahraich,271902,296.0,0.0,1837.0,2133.0,0.16113228089275994,9.970561296329054
2025-04-01,Uttar Pradesh,Bahraich,271903,257.0,0.0,1756.0,2013.0,0.14635535307517084,9.138262992274248
2025-04-01,Uttar Pradesh,Balrampur,271205,275.0,0.0,1166.0,1441.0,0.2358490566037736,7.646951555503074
2025-04-01,Uttar Pradesh,Balrampur,271208,334.0,0.0,1309.0,1643.0,0.25515660809778457,8.967235449786559
2025-04-01,Uttar Pradesh,Balrampur,271604,494.0,0.0,2407.0,2901.0,0.20523473203157458,14.670686721201214
2025-04-01,Uttar Pradesh,Banda,210001,457.0,0.0,2343.0,2800.0,0.19504908237302604,13.919471558786418
2025-04-01,Uttar Pradesh,Banda,210121,384.0,0.0,1839.0,2223.0,0.20880913539967375,11.308191877342411
2025-04-01,Uttar Pradesh,Bara Banki,225301,254.0,0.0,761.0,1015.0,0.33377135348226017,6.118499127284523
2025-04-01,Uttar Pradesh,Bareilly,243001,847.0,0.0,2151.0,2998.0,0.39377033937703393,19.247162767632826
2025-04-01,Uttar Pradesh,Bareilly,243201,1563.0,0.0,3186.0,4749.0,0.4905838041431262,33.17590647483167
2025-04-01,Uttar Pradesh,Bareilly,243503,1144.0,0.0,3398.0,4542.0,0.3366686286050618,27.469161681415173
2025-04-01,Uttar Pradesh,Bareilly,243505,710.0,0.0,1531.0,2241.0,0.4637491835401698,15.320648605573034
2025-04-01,Uttar Pradesh,Basti,272163,289.0,0.0,1146.0,1435.0,0.25218150087260033,7.799019011447694
2025-04-01,Uttar Pradesh,Budaun,243601,760.0,5531.0,2554.0,8845.0,0.09400123685837972,32.194007202397714
2025-04-01,Uttar Pradesh,Budaun,243601,760.0,5531.0,2554.0,8845.0,0.09400123685837972,32.194007202397714
2025-04-01,Uttar Pradesh,Bulandshahr,203001,704.0,3355.0,2626.0,6685.0,0.11770606921919412,26.42429483614536
2025-04-01,Uttar Pradesh,Bulandshahr,203001,704.0,3355.0,2626.0,6685.0,0.11770606921919412,26.42429483614536
2025-04-01,Uttar Pradesh,Bulandshahr,203205,484.0,0.0,1413.0,1897.0,0.34253361641896674,11.54798530939156
2025-04-01,Uttar Pradesh,Chandauli,232101,428.0,0.0,1802.0,2230.0,0.23751387347391786,11.863413266048026
2025-04-01,Uttar Pradesh,Etah,207001,1091.0,0.0,5423.0,6514.0,0.2011801585838097,32.720503267652944
2025-04-01,Uttar Pradesh,Etawah,206001,590.0,2446.0,2165.0,5201.0,0.12795489047928865,21.17498119747837
2025-04-01,Uttar Pradesh,Etawah,206001,590.0,2446.0,2165.0,5201.0,0.12795489047928865,21.17498119747837
2025-04-01,Uttar Pradesh,Fatehpur,212635,312.0,0.0,1077.0,1389.0,0.28969359331476324,7.9408017975083345
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201301,1160.0,0.0,3329.0,4489.0,0.3484529888855512,27.50501760745059
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201306,460.0,3312.0,1047.0,4819.0,0.10552879100711172,17.910338750043454
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201306,460.0,3312.0,1047.0,4819.0,0.10552879100711172,17.910338750043454
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201310,359.0,0.0,573.0,932.0,0.6265270506108203,7.145411145068109
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,203207,512.0,2710.0,2069.0,5291.0,0.10713538397154217,20.330982294798268
2025-04-01,Uttar Pradesh,Gonda,271311,118.0,0.0,782.0,900.0,0.15089514066496162,4.123267138391348
2025-04-01,Uttar Pradesh,Gonda,271503,366.0,0.0,1361.0,1727.0,0.2689199118295371,9.606916810862705
2025-04-01,Uttar Pradesh,Gonda,271504,218.0,0.0,974.0,1192.0,0.22381930184804927,6.210456131310389
2025-04-01,Uttar Pradesh,Gorakhpur,273001,271.0,0.0,1027.0,1298.0,0.2638753651411879,7.170907385667487
2025-04-01,Uttar Pradesh,Gorakhpur,273007,203.0,0.0,802.0,1005.0,0.25311720698254364,5.469308131374849
2025-04-01,Uttar Pradesh,Gorakhpur,273008,178.0,0.0,518.0,696.0,0.3436293436293436,4.242032966696393
2025-04-01,Uttar Pradesh,Gorakhpur,273015,300.0,0.0,1018.0,1318.0,0.29469548133595286,7.582843415495781
2025-04-01,Uttar Pradesh,Gorakhpur,273016,239.0,0.0,1124.0,1363.0,0.21263345195729538,6.976633692179714
2025-04-01,Uttar Pradesh,Jalaun,285203,103.0,0.0,644.0,747.0,0.15993788819875776,3.483755787435706
2025-04-01,Uttar Pradesh,Jalaun,285205,246.0,0.0,1056.0,1302.0,0.23295454545454544,6.879287254245139
2025-04-01,Uttar Pradesh,Jaunpur,222001,761.0,0.0,2234.0,2995.0,0.3406445837063563,18.193888626219273
2025-04-01,Uttar Pradesh,Jaunpur,222132,123.0,0.0,322.0,445.0,0.38198757763975155,2.8238451068326063
2025-04-01,Uttar Pradesh,Jaunpur,222139,388.0,0.0,954.0,1342.0,0.40670859538784065,8.723179324959926
2025-04-01,Uttar Pradesh,Jaunpur,223104,254.0,0.0,544.0,798.0,0.46691176470588236,5.469818161736358
2025-04-01,Uttar Pradesh,Kanpur Dehat,209204,162.0,0.0,312.0,474.0,0.5192307692307693,3.384115909205926
2025-04-01,Uttar Pradesh,Kanpur Dehat,209303,336.0,0.0,861.0,1197.0,0.3902439024390244,7.6582879509662165
2025-04-01,Uttar Pradesh,Kanpur Dehat,209306,318.0,0.0,988.0,1306.0,0.32186234817813764,7.7655473736876175
2025-04-01,Uttar Pradesh,Kanpur Dehat,209307,92.0,0.0,502.0,594.0,0.18326693227091634,2.892816817959025
2025-04-01,Uttar Pradesh,Kanpur Nagar,208001,832.0,0.0,3418.0,4250.0,0.24341720304271502,22.807636470111156
2025-04-01,Uttar Pradesh,Kanpur Nagar,208002,148.0,0.0,707.0,855.0,0.20933521923620935,4.353040905245463
2025-04-01,Uttar Pradesh,Kanpur Nagar,208003,78.0,0.0,350.0,428.0,0.22285714285714286,2.226587490704339
2025-04-01,Uttar Pradesh,Kanpur Nagar,208004,133.0,0.0,595.0,728.0,0.2235294117647059,3.7912516976273882
2025-04-01,Uttar Pradesh,Kanpur Nagar,208007,191.0,0.0,691.0,882.0,0.276410998552822,4.955905462687161
2025-04-01,Uttar Pradesh,Kanpur Nagar,208011,252.0,0.0,903.0,1155.0,0.27906976744186046,6.512716785285794
2025-04-01,Uttar Pradesh,Kanpur Nagar,208020,156.0,0.0,496.0,652.0,0.31451612903225806,3.843355087529296
2025-04-01,Uttar Pradesh,Kanpur Nagar,208021,354.0,2464.0,1459.0,4277.0,0.09023706347183279,15.535775584963629
2025-04-01,Uttar Pradesh,Kanpur Nagar,208021,354.0,2464.0,1459.0,4277.0,0.09023706347183279,15.535775584963629
2025-04-01,Uttar Pradesh,Kanpur Nagar,208027,319.0,0.0,898.0,1217.0,0.35523385300668153,7.51164159378645
2025-04-01,Uttar Pradesh,Kanpur Nagar,209214,241.0,0.0,537.0,778.0,0.44878957169459965,5.252171657823909
2025-04-01,Uttar Pradesh,Kanpur Nagar,209401,136.0,0.0,494.0,630.0,0.27530364372469635,3.534728289618083
2025-04-01,Uttar Pradesh,Kanpur Nagar,209402,150.0,0.0,439.0,589.0,0.3416856492027335,3.5821697833775143
2025-04-01,Uttar Pradesh,Kaushambi,212203,154.0,0.0,707.0,861.0,0.21782178217821782,4.4438353566956525
2025-04-01,Uttar Pradesh,Kaushambi,212213,113.0,0.0,647.0,760.0,0.17465224111282843,3.6440478128018943
2025-04-01,Uttar Pradesh,Kheri,261505,794.0,0.0,1594.0,2388.0,0.4981179422835634,16.78009765780902
2025-04-01,Uttar Pradesh,Kheri,262903,170.0,0.0,799.0,969.0,0.2127659574468085,4.960970708782936
2025-04-01,Uttar Pradesh,Kheri,262907,138.0,0.0,484.0,622.0,0.28512396694214875,3.5350999747152363
2025-04-01,Uttar Pradesh,Lucknow,226003,594.0,0.0,3190.0,3784.0,0.18620689655172415,18.524559818447283
2025-04-01,Uttar Pradesh,Lucknow,226005,198.0,0.0,751.0,949.0,0.2636484687083888,5.241191115029846
2025-04-01,Uttar Pradesh,Lucknow,226010,290.0,0.0,1015.0,1305.0,0.2857142857142857,7.422551390129593
2025-04-01,Uttar Pradesh,Lucknow,226016,361.0,1475.0,1137.0,2973.0,0.138208269525268,12.34411821217446
2025-04-01,Uttar Pradesh,Lucknow,226016,361.0,1475.0,1137.0,2973.0,0.138208269525268,12.34411821217446
2025-04-01,Uttar Pradesh,Lucknow,226017,389.0,1639.0,1415.0,3443.0,0.12737393582187295,13.986058123180994
2025-04-01,Uttar Pradesh,Lucknow,226018,125.0,0.0,631.0,756.0,0.19809825673534073,3.777807704417615
2025-04-01,Uttar Pradesh,Lucknow,226020,366.0,0.0,1309.0,1675.0,0.27960275019098546,9.451472524187569
2025-04-01,Uttar Pradesh,Lucknow,226021,290.0,0.0,1150.0,1440.0,0.25217391304347825,7.8261086728438904
2025-04-01,Uttar Pradesh,Maharajganj,273164,724.0,0.0,1201.0,1925.0,0.6028309741881765,14.546028967877417
2025-04-01,Uttar Pradesh,Maharajganj,273303,492.0,0.0,1898.0,2390.0,0.25922023182297155,13.118861482557989
2025-04-01,Uttar Pradesh,Maharajganj,273304,383.0,0.0,808.0,1191.0,0.474009900990099,8.21107755411227
2025-04-01,Uttar Pradesh,Maharajganj,273305,330.0,0.0,530.0,860.0,0.6226415094339622,6.578030828564678
2025-04-01,Uttar Pradesh,Mainpuri,205247,178.0,0.0,249.0,427.0,0.714859437751004,3.4379077144730914
2025-04-01,Uttar Pradesh,Mainpuri,205261,134.0,0.0,492.0,626.0,0.27235772357723576,3.498484846057438
2025-04-01,Uttar Pradesh,Mainpuri,205262,241.0,0.0,375.0,616.0,0.6426666666666667,4.7679029185667545
2025-04-01,Uttar Pradesh,Mainpuri,205264,154.0,0.0,360.0,514.0,0.42777777777777776,3.406543674459646
2025-04-01,Uttar Pradesh,Meerut,250001,867.0,0.0,3441.0,4308.0,0.25196163905841323,23.406024973958957
2025-04-01,Uttar Pradesh,Meerut,250002,1186.0,0.0,6008.0,7194.0,0.1974034620505992,35.906830307376225
2025-04-01,Uttar Pradesh,Moradabad,244001,2044.0,0.0,11612.0,13656.0,0.17602480192903894,65.64254806720452
2025-04-01,Uttar Pradesh,Muzaffarnagar,251001,636.0,3593.0,3285.0,7514.0,0.09246874091305612,27.927165584358494
2025-04-01,Uttar Pradesh,Muzaffarnagar,251002,379.0,0.0,1747.0,2126.0,0.2169433314253005,10.957513019580473
2025-04-01,Uttar Pradesh,Pilibhit,262122,878.0,0.0,5956.0,6834.0,0.14741437206178643,31.09060417959138
2025-04-01,Uttar Pradesh,Rampur,244901,1246.0,6749.0,6887.0,14882.0,0.09137577002053388,55.37674543106432
2025-04-01,Uttar Pradesh,Saharanpur,247001,1591.0,7293.0,8239.0,17123.0,0.1024336852948751,65.92335985221162
2025-04-01,Uttar Pradesh,Saharanpur,247001,1591.0,7293.0,8239.0,17123.0,0.1024336852948751,65.92335985221162
2025-04-01,Uttar Pradesh,Saharanpur,247341,470.0,0.0,1436.0,1906.0,0.32729805013927576,11.404885793062816
2025-04-01,Uttar Pradesh,Shahjahanpur,242001,1127.0,0.0,4627.0,5754.0,0.24357034795763993,30.885776664942377
2025-04-01,Uttar Pradesh,Shahjahanpur,242127,443.0,0.0,1158.0,1601.0,0.38255613126079446,10.16528169046604
2025-04-01,Uttar Pradesh,Shahjahanpur,242221,747.0,0.0,1764.0,2511.0,0.42346938775510207,16.577057699682022
2025-04-01,Uttar Pradesh,Shamli,247776,537.0,2942.0,2785.0,6264.0,0.09376636982713463,23.39739191514819
2025-04-01,Uttar Pradesh,Shamli,247776,537.0,2942.0,2785.0,6264.0,0.09376636982713463,23.39739191514819
2025-04-01,Uttar Pradesh,Shrawasti,271831,525.0,0.0,2059.0,2584.0,0.25497814473045166,14.099510391585893
2025-04-01,Uttar Pradesh,Siddharthnagar,272153,773.0,0.0,1942.0,2715.0,0.398043254376931,17.502598073174656
2025-04-01,Uttar Pradesh,Siddharthnagar,272192,534.0,0.0,1891.0,2425.0,0.28239026969857217,13.733497450272274
2025-04-01,Uttar Pradesh,Siddharthnagar,272206,571.0,0.0,892.0,1463.0,0.6401345291479821,11.30707267546265
2025-04-01,Uttar Pradesh,Sitapur,261201,864.0,0.0,3630.0,4494.0,0.23801652892561984,23.925607944033874
2025-04-01,Uttar Pradesh,Sitapur,261203,670.0,0.0,2050.0,2720.0,0.32682926829268294,16.266805816117845
2025-04-01,Uttar Pradesh,Sitapur,261204,496.0,0.0,2423.0,2919.0,0.20470491126702434,14.748780549635935
2025-04-01,Uttar Pradesh,Sitapur,261205,640.0,0.0,3037.0,3677.0,0.2107342772472835,18.7632856924892
2025-04-01,Uttar Pradesh,Sitapur,261208,398.0,0.0,2048.0,2446.0,0.1943359375,12.144812057298687
2025-04-01,Uttar Pradesh,Sultanpur,228001,480.0,0.0,1434.0,1914.0,0.33472803347280333,11.550231252402549
2025-04-01,Uttar Pradesh,Unnao,209801,1171.0,0.0,4077.0,5248.0,0.28722099583026733,29.907480379333666
2025-04-01,Uttar Pradesh,Unnao,209861,343.0,0.0,1163.0,1506.0,0.29492691315563196,8.666987398989345
2025-04-01,Uttar Pradesh,Varanasi,221001,846.0,0.0,3389.0,4235.0,0.24963115963411037,22.932800107208156
2025-04-01,Uttar Pradesh,Varanasi,221002,332.0,0.0,1339.0,1671.0,0.2479462285287528,9.02665002879523
2025-04-01,Uttar Pradesh,Varanasi,221011,163.0,0.0,741.0,904.0,0.21997300944669365,4.681663682850832
2025-04-01,Uttarakhand,Dehradun,248001,674.0,0.0,4301.0,4975.0,0.15670774238549173,23.056279475528203
2025-04-01,Uttarakhand,Nainital,263139,602.0,3757.0,2291.0,6650.0,0.09953703703703703,24.828489766582813
2025-04-01,Uttarakhand,Nainital,263139,602.0,3757.0,2291.0,6650.0,0.09953703703703703,24.828489766582813
2025-04-01,West Bengal,Alipurduar,735204,70.0,0.0,74.0,144.0,0.9459459459459459,1.280477777443747
2025-04-01,West Bengal,Cooch Behar,736135,390.0,0.0,392.0,782.0,0.9948979591836735,7.073450120736399
2025-04-01,West Bengal,Cooch Behar,736145,95.0,0.0,146.0,241.0,0.6506849315068494,1.8740185426004932
2025-04-01,West Bengal,Darjeeling,734003,187.0,0.0,455.0,642.0,0.41098901098901097,4.189897911938338
2025-04-01,West Bengal,Darjeeling,734010,147.0,0.0,293.0,440.0,0.5017064846416383,3.1003328296799215
2025-04-01,West Bengal,Darjeeling,734013,80.0,0.0,100.0,180.0,0.8,1.5095240065316307
2025-04-01,West Bengal,Darjeeling,734014,132.0,0.0,319.0,451.0,0.41379310344827586,2.9510688443920174
2025-04-01,West Bengal,Darjeeling,734429,112.0,0.0,277.0,389.0,0.4043321299638989,2.5228695182691614
2025-04-01,West Bengal,Jalpaiguri,735132,99.0,0.0,187.0,286.0,0.5294117647058824,2.057110018317554
2025-04-01,West Bengal,Jalpaiguri,735135,193.0,0.0,449.0,642.0,0.4298440979955457,4.262756484156781
2025-04-01,West Bengal,Malda,732124,396.0,0.0,615.0,1011.0,0.6439024390243903,7.8308614169665
2025-04-01,West Bengal,Nadia,741502,248.0,0.0,461.0,709.0,0.5379609544468547,5.130910714247008
2025-04-01,West Bengal,North 24 Parganas,700102,77.0,0.0,359.0,436.0,0.21448467966573817,2.238358900976927
2025-04-01,West Bengal,North 24 Parganas,700136,78.0,0.0,207.0,285.0,0.37681159420289856,1.7991157023477138
2025-04-01,West Bengal,North 24 Parganas,700159,77.0,0.0,318.0,395.0,0.24213836477987422,2.115797059559992
2025-04-01,West Bengal,Uttar Dinajpur,733123,197.0,0.0,272.0,469.0,0.7242647058823529,3.794177681120386
2025-04-01,West Bengal,Uttar Dinajpur,733129,498.0,0.0,582.0,1080.0,0.8556701030927835,9.27571975584511
2025-04-01,West Bengal,Uttar Dinajpur,733134,620.0,2831.0,967.0,4418.0,0.16324381253291206,18.95673982586603
2025-04-01,West Bengal,Uttar Dinajpur,733134,620.0,2831.0,967.0,4418.0,0.16324381253291206,18.95673982586603
2025-04-01,West Bengal,Uttar Dinajpur,733156,398.0,1392.0,495.0,2285.0,0.21091679915209327,10.788915555395931
2025-05-01,Assam,Baksa,781372,82.0,0.0,203.0,285.0,0.4039408866995074,1.8476880838266752
2025-05-01,Assam,Barpeta,781309,183.0,0.0,799.0,982.0,0.22903629536921152,5.157692020258346
2025-05-01,Assam,Bongaigaon,783384,166.0,0.0,1007.0,1173.0,0.16484607745779542,5.522218221183356
2025-05-01,Assam,Darrang,784145,448.0,0.0,408.0,856.0,1.0980392156862746,7.998958829372886
2025-05-01,Assam,Dhemaji,787057,121.0,0.0,240.0,361.0,0.5041666666666667,2.5484566068486747
2025-05-01,Assam,Dhemaji,787059,233.0,0.0,422.0,655.0,0.5521327014218009,4.787341370615183
2025-05-01,Assam,Dhemaji,787060,135.0,0.0,301.0,436.0,0.4485049833887043,2.9426584324218727
